molecule_chembl_id,canonical_smiles,median_ic50_nM,n_measurements
CHEMBL4293650,COc1cc(-c2cc(=O)c3c(O)cc(O)c(C/C=C(\C)CCC=C(C)C)c3o2)ccc1O,620.0,1
CHEMBL5437446,O=C1NC(Nc2cccc(C(F)(F)F)c2)=N/C1=C\c1ccc2ncsc2c1,624.0,1
CHEMBL5434213,O=C1NC(N[C@@H]2CN3CCC2CC3)=N/C1=C\c1ccc2ncsc2c1,629.0,1
CHEMBL5175458,O=C1NC(N2CCCC2)=N/C1=C\c1ccc2c(c1)OCO2,630.0,1
CHEMBL4871570,COc1ccc(-c2cnc3[nH]nc(-c4cccc(NC(C)=O)c4)c3c2)cc1OC,632.0,1
CHEMBL5970438,COc1ccc2sc(-c3cnccc3NC3CCNCC3)nc2c1,637.0,1
CHEMBL4866954,CC(=O)Nc1cccc(-c2n[nH]c3ncc(Br)cc23)c1,638.0,1
CHEMBL6050816,CC(=O)Nc1cncc(-c2nc3c4c(ccc3s2)OCC4)c1,644.0,1
CHEMBL5837015,COc1ccc2sc(-c3cnccc3NC3CCN(C(N)=O)CC3)nc2c1,644.0,1
CHEMBL2295948,CCC[C@H](O)Nc1nc(Nc2ccc(-c3ncccn3)cc2)c2ncn(C(C)C)c2n1,650.0,1
CHEMBL4076448,O=Cc1cccc(-c2cnc3ccc(Cl)nn23)c1,650.0,1
CHEMBL5416749,Fc1cccc(/C=N/c2cnc3[nH]cc(-c4cncc(F)c4)c3c2)c1,653.0,1
CHEMBL5937475,CC(=O)Nc1cncc(-c2nc3cc(O)ccc3s2)c1,658.0,1
CHEMBL5094650,COc1ccc(-c2ccnc(C)c2)cc1,670.0,1
CHEMBL3884845,COc1ccc2c(c1)[nH]c1c3ccncc3cc(CN(C)C)c21,670.0,1
CHEMBL4852454,CN(C)c1cc(-c2cnn3ncccc23)ccn1,676.08,1
CHEMBL5426335,FC(F)(F)c1cccc(CNc2cnc3[nH]cc(-c4cccnc4)c3c2)c1,689.0,1
CHEMBL4874991,CN(C)c1nccc(-c2cnc3ccccn23)n1,691.83,1
CHEMBL3775754,O=C1NC(=S)N/C1=C\c1ccc2ncsc2c1,700.0,1
CHEMBL1213041,CC(=O)Nc1nc2ccc([N+](=O)[O-])cc2s1,700.0,1
CHEMBL5193292,O=C1NC(Nc2ccc(N3CCCCC3)cc2)=N/C1=C\c1ccc2c(c1)OCO2,700.0,1
CHEMBL3219059,COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3ccncc3)c2n1,700.0,1
CHEMBL2089032,CC(C)n1cnc2c(NCc3ccc(-c4ccccn4)cc3)nc(NC[C@@H](O)CO)nc21,710.0,1
CHEMBL5209464,CCCCCOc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1,710.0,1
CHEMBL2295941,CC(C)CC[C@H](O)Nc1nc(Nc2cccc(-c3ncccn3)c2)c2ncn(C(C)C)c2n1,710.0,1
CHEMBL4082981,CC[C@@H](CO)Nc1ccc2ncc(-c3cc4cc(Br)ccc4[nH]3)n2n1,710.0,1
CHEMBL4877686,Cc1ccnn2ncc(-c3ccnc(N(C)C)n3)c12,724.44,1
CHEMBL4870311,CCCN(c1nccc(-c2cnn3ncccc23)n1)C(C)C,758.58,1
CHEMBL5397989,Fc1cc(F)cc(CNc2cnc3[nH]cc(-c4ccc(C(F)(F)F)cc4)c3c2)c1,765.0,1
CHEMBL5401764,O=C1NC(NC2CCCCCC2)=N/C1=C\c1ccc2nnsc2c1,774.0,1
CHEMBL3094446,COc1ncc2cc(C(=O)Nc3cc(C(=O)Nc4ccccc4)ccc3Cl)c(=O)[nH]c2n1,780.0,1
CHEMBL2314464,CC(C)[C@H](CO)Nc1nc(Nc2ccncc2)c2ncn(C(C)C)c2n1,780.0,1
CHEMBL5816453,COc1ccc2sc(-c3cnccc3NC3CCN(C(=O)OC(C)(C)C)CC3)nc2c1,789.0,1
CHEMBL2089035,CC(C)n1cnc2c(NCc3ccc(-c4ccccn4)cc3)nc(NCC[C@H](O)CO)nc21,790.0,1
CHEMBL4066075,N#Cc1cccc2c(-c3ccnc(N)c3)c[nH]c12,790.0,1
CHEMBL5640025,CC(C)n1cnc2c(NCc3ccc(F)c(F)c3)nc(N3CCC(C4CCN(CCO)CC4)CC3)nc21,790.0,1
CHEMBL3094457,COc1ncc2cc(C(=O)Nc3cc(C(=O)NC(CCCCN)c4ccccc4)ccc3Cl)c(=O)[nH]c2n1,797.0,1
CHEMBL2295950,CC(C)C[C@H](O)Nc1nc(Nc2ccc(-c3ncccn3)cc2)c2ncn(C(C)C)c2n1,800.0,1
CHEMBL2314467,CC[C@@H](CO)Nc1nc(Nc2ccncc2)c2ncn(C(C)C)c2n1,800.0,1
CHEMBL4171089,COc1cc(N2CCN(C)CC2)ccc1Nc1nc(N)c(C(=O)c2ccccc2)s1,800.0,1
CHEMBL5849306,COc1ccc2sc(-c3cnccc3Nc3ccccc3)nc2c1,808.0,1
CHEMBL5566314,c1cc(-c2ccc3ncc(C4CCOCC4)n3n2)ccn1,815.0,1
CHEMBL3133768,Nc1nccc(-c2cn(C(=O)c3ccccc3)c3ccc(Br)cc23)n1,830.0,1
CHEMBL408982,CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21,830.0,9
CHEMBL3219062,COc1ccc2[nH]c(-c3ccc4cc(O)ccc4c3)c(-c3ccncc3)c2n1,840.0,1
CHEMBL3885335,COc1ccc2[nH]cc(-c3cc4cnccc4cc3NC(C)=O)c2c1,850.0,1
CHEMBL3884250,COc1cccc2[nH]c3c4ccncc4cc(C#N)c3c12,850.0,1
CHEMBL4174335,COc1ccc2c(c1)[nH]c1c(C(C)O)nccc12,858.0,1
CHEMBL5432464,CC(C)(C)OC(=O)N1CCC(CNC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,858.0,1
CHEMBL5438852,CN(C)CC(NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)c1ccccc1,866.0,1
CHEMBL4100956,CC[C@@H](CO)Nc1ccc2ncc(-c3cccnc3)n2n1,870.0,1
CHEMBL3885328,COc1ccc2c(c1)[nH]c1c3ccncc3cc(CN)c21,870.0,1
CHEMBL4875779,Cc1ccc2c(-c3ccnc(N(C)C)n3)cnn2n1,870.96,1
CHEMBL5639770,CC(C)n1cnc2c(NCc3ccccc3)nc(N3CCC(C4CCN(CCO)CC4)CC3)nc21,877.0,1
CHEMBL3774696,O=C1OCC/C1=C\c1ccc2c(c1)OCCO2,880.0,1
CHEMBL5412688,COc1cccc(CN2/C(=C/C(C)=O)Sc3ccc(O)cc32)c1,883.0,1
CHEMBL5408228,CC(=O)/C=C1\Sc2ccc(O)cc2N1Cc1cccc(Cl)c1,885.0,1
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,886.5,1
CHEMBL2089033,CC(C)n1cnc2c(NCc3ccc(-c4ccccn4)cc3)nc(N[C@@H]3CCC[C@H](O)[C@@H]3O)nc21,890.0,1
CHEMBL4859397,CN(C)c1nccc(-c2cnn3ccccc23)n1,891.25,1
CHEMBL319467,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,900.0,2
CHEMBL1615221,CC[C@@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,900.0,1
CHEMBL6159896,Oc1ccc(-c2cnc3cnc(-c4ccc(O)cc4)nc3c2)cc1,900.0,1
CHEMBL2314465,CC(C)[C@@H](CO)Nc1nc(Nc2ccncc2)c2ncn(C(C)C)c2n1,900.0,1
CHEMBL3335365,COc1ccc2sc(C(=O)N(C)OC)cc2c1,900.0,1
CHEMBL1997924,c1ccc(CNc2nc(Nc3cc(C4CC4)[nH]n3)c3sccc3n2)cc1,903.0,1
CHEMBL5846084,COc1ccc2sc(-c3cncc(NC(=O)C(C)C)c3)nc2c1,904.0,1
CHEMBL4864447,CN(C)c1cccc(-c2cnn3ncccc23)n1,912.01,1
CHEMBL5169649,O=C1NC(Nc2ccc(Oc3ccccc3)cc2)=N/C1=C\c1ccc2c(c1)OCO2,920.0,1
CHEMBL1397614,CN(Cc1ncc[nH]1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,922.0,1
CHEMBL5751233,COc1ccc2sc(-c3cnccc3CS(N)(=O)=O)nc2c1,922.0,1
CHEMBL3775193,O=C1OCC/C1=C\c1ccc2c(c1)CCCO2,930.0,1
CHEMBL4067420,COc1ccc2ncc(-c3ccnc(SC)n3)n2n1,930.0,1
CHEMBL4539999,COc1ccc2c3ccnc(C)c3n(CCCC(=O)O)c2c1.Cl,950.0,1
CHEMBL4858250,COc1cccc(-c2n[nH]c3ncc(Nc4cccc(O)c4)cc23)c1,950.0,1
CHEMBL5426876,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3nnsc3c2)C(=O)N1C,950.0,1
CHEMBL5418042,O=C1NC(NC23CC4CC(CC(C4)C2)C3)=N/C1=C\c1ccc2[nH]ccc2c1,957.0,1
CHEMBL3775821,O=C1OCC/C1=C\c1ccc2c(c1)CCO2,960.0,1
CHEMBL3885360,COc1ccc2c(c1)[nH]c1c3ccncc3cc(CNC(C)=O)c21,970.0,1
CHEMBL4159193,COc1ccc2c(c1)[nH]c1c(C)nc(C)cc12,971.0,1
CHEMBL4863460,CN(C)c1nccc(-c2cn(C)c3cnccc23)n1,977.24,1
CHEMBL5416086,CC(C)(C)c1cccc(CNc2cnc3[nH]cc(-c4cccnc4)c3c2)c1,988.0,1
CHEMBL2295945,CC(C)C[C@@H](O)Nc1nc(Nc2cccc(-c3cncnc3)c2)c2ncn(C(C)C)c2n1,1000.0,1
CHEMBL4549667,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,1000.0,1
CHEMBL2311568,CC(C)n1c(C(CO)CO)nc2c(Nc3ccnnc3)ncnc21,1000.0,1
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,1000.0,1
CHEMBL4103030,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccc4cc(OC)ccc4c3)o2)c1,1000.0,1
CHEMBL4069158,CSc1ccc2ncc(-c3cccc(C(F)(F)F)c3)n2n1,1000.0,1
CHEMBL2314473,CC[C@H](CO)Nc1nc(Nc2cccnc2)c2ncn(C(C)C)c2n1,1000.0,1
CHEMBL2314455,CC(C)[C@H](CO)Nc1nc(Nc2ccncn2)c2ncn(C(C)C)c2n1,1000.0,1
CHEMBL177820,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,1000.0,1
CHEMBL4088216,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,1000.0,1
MANUAL_L41,O=C1N=C(Nc2ccccc2)N/C1=C\c1ccc2c(c1)OCO2,40.0,1
